id,target
27201,0.10293343
27207,0.3140683
27210,0.95233047
27212,0.06872391
27213,0.058740895
27214,0.13446476
27220,-0.023985347
27221,0.059650995
27222,0.049880985
27224,0.09506751
27226,0.5329569
27230,0.32817742
27239,0.079586156
27240,0.028941667
27243,0.07318047
27244,0.22841151
27245,1.0344182
27246,0.7230682
27247,0.19677392
27249,-0.030641193
27254,0.35772058
27255,0.34591898
27256,0.21988371
27260,0.662153
27264,0.0802551
27265,0.011513492
27267,0.029722655
27271,0.5696799
27275,0.0514616
27276,0.0069550173
27278,0.42188385
27283,0.06274101
27285,0.08608634
27288,0.51965433
27290,0.029346779
27291,0.03324015
27293,0.58296305
27297,0.10031517
27299,-0.0150133595
27300,0.81317526
27302,0.06370343
27304,0.05106682
27309,0.0389715
27311,0.6236106
27312,0.40693507
27314,0.7990728
27320,1.0070633
27324,0.29634404
27325,0.13897297
27328,0.710879
27330,0.20211916
27334,0.30103135
27337,0.07335296
27341,0.09057291
27346,0.09793841
27358,0.6516223
27359,-0.007456304
27362,0.05054663
27365,0.29808164
27366,0.18453069
27367,0.13988912
27369,-0.036355626
27370,-0.0024687734
27373,0.0425399
27374,0.044640724
27375,0.36655334
27378,0.04829518
27379,0.16725594
27386,0.42929304
27387,0.09992595
27389,0.053160798
27390,0.58172214
27391,0.6947726
27392,0.34146228
27393,0.22855555
27399,0.93846387
27402,0.01277606
27407,0.25425264
27409,-0.002734823
27410,0.06946039
27411,0.50028384
27412,0.08246622
27416,0.32635668
27417,0.030753376
27420,0.07808558
27421,0.05558079
27423,0.5640299
27424,0.7462662
27426,0.0558403
27428,0.63182193
27429,0.049210843
27432,0.85652006
27434,0.83114076
27435,0.06852541
27437,0.0034569497
27440,1.0510699
27441,0.06989157
27443,0.094942436
27445,0.017553119
27451,0.06580242
27452,0.8563423
27455,0.009913895
27458,0.013473069
27460,0.31960765
27461,0.047588814
27462,0.70477694
27465,0.8768732
27468,-0.026931709
27471,0.1621265
27478,0.24332355
27479,0.17992549
27486,0.0836009
27488,0.88006604
27492,0.11327934
27493,0.044123948
27494,0.3299404
27495,0.064621784
27496,0.030432612
27498,0.115554385
27499,0.060404465
27500,0.17928839
27504,0.10616156
27506,0.25181663
27509,-0.026795194
27512,0.07810514
27513,0.32940117
27516,-0.003013858
27517,0.042054575
27519,0.5977291
27520,0.06774492
27523,0.04704805
27524,0.061268635
27525,0.84882027
27526,0.17476726
27534,0.026595768
27543,0.5067393
27545,0.1022909
27546,0.6326249
27547,0.23021472
27551,0.013621389
27553,0.6337779
27554,0.4076619
27555,0.05461514
27567,-0.017884064
27569,0.28187084
27570,0.08075224
27571,-0.011257338
27572,0.117108285
27581,0.010174441
27582,0.020108301
27583,0.21517065
27584,0.7373825
27586,0.47623038
27587,0.42189276
27588,0.009901728
27594,0.17838097
27595,0.05034236
27596,0.03713676
27597,0.17090812
27601,0.23864801
27603,0.061822068
27607,-0.027231125
27611,0.2372115
27613,0.6306701
27614,0.12299795
27616,0.05772579
27618,0.2917747
27619,0.2206919
27621,0.3768829
27622,0.006129208
27623,0.9580308
27626,0.12189026
27628,0.14147204
27630,0.36771995
27631,0.030238608
27633,0.3976747
27634,0.20334136
27636,0.36592588
27643,0.027038945
27646,0.015712196
27652,0.13148518
27653,0.31383672
27654,0.44641593
27658,0.29320216
27659,0.09611391
27662,0.9345257
27663,0.019231878
27665,0.27381295
27667,0.44941595
27669,0.2414561
27670,0.03739065
27671,0.095118165
27673,0.15001704
27675,0.040720258
27676,0.11618037
27677,0.06839289
27678,0.09872043
27679,0.4905682
27680,0.7041434
27683,0.34969896
27685,0.004719116
27692,0.90200406
27694,-0.0038898306
27695,0.014413034
27696,0.015894035
27701,0.7105271
27707,0.20385905
27708,0.9457073
27711,0.6247287
27712,0.15925193
27713,-0.0054892073
27719,0.09426094
27721,0.09521702
27722,0.06578695
27725,0.052317828
27726,0.033336677
27727,-0.0043904986
27728,0.011163077
27732,0.0739282
27734,0.042134732
27737,0.065768145
27739,0.11290968
27740,0.9722235
27741,0.9844047
27743,0.03540787
27747,0.9232889
27749,0.054832138
27750,0.0985474
27756,0.020550022
27762,-0.040277965
27765,0.4392203
27769,0.4658467
27776,0.8896608
27777,-0.031619094
27778,0.17902258
27780,0.11264319
27785,0.27976862
27788,0.1165273
27790,0.15024859
27791,0.09043303
27792,0.27416036
27793,0.8147388
27794,0.031096576
27798,1.0567833
27804,0.902141
27809,-0.005649772
27810,0.013139102
27812,0.003161441
27814,0.008211515
27818,0.7192056
27820,0.13540566
27821,0.088394605
27834,0.020234253
27837,0.8980939
27838,0.10250268
27839,0.010388118
27840,0.4873045
27844,0.06559076
27845,0.32707304
27847,0.17482692
27848,0.5438168
27849,0.05575388
27851,0.17782038
27855,0.14506255
27857,0.07166074
27861,0.1407056
27862,0.76454574
27864,0.031201128
27868,0.2012654
27876,0.13447535
27882,0.05278224
27884,1.0100517
27885,0.037525903
27886,0.22317402
27890,0.0043462394
27891,0.052964903
27892,0.33569077
27894,0.13022605
27895,0.2895941
27903,0.25318596
27906,0.42401987
27907,0.6470673
27908,-0.0036320328
27909,-0.0042870715
27913,0.44912267
27917,0.056393057
27926,0.12149685
27931,0.06911064
27935,0.020394074
27936,0.13773373
27937,0.253771
27943,0.9676381
27946,0.22884126
27947,0.19536784
27951,0.07071515
27966,0.17694534
27969,0.35192353
27972,0.08083142
27976,0.07960939
27978,0.1845166
27979,0.27811432
27981,0.5428521
27986,0.13648012
27988,0.54483676
27992,0.70775175
27993,0.10888754
27998,0.012023374
28001,0.16508877
28002,0.10505988
28003,0.34778363
28004,0.5926884
28008,0.046184763
28014,0.020189224
28024,0.6279909
28025,0.06020513
28027,0.25910756
28028,0.24431165
28031,0.015477176
28039,1.0296257
28043,0.07977093
28046,0.10550385
28048,0.41570458
28050,0.38266936
28053,0.063981764
28054,0.9441033
28061,0.49959093
28062,0.77525306
28063,0.4823586
28064,0.071012214
28066,0.030889701
28067,0.012088981
28068,0.18747234
28071,0.35524192
28072,0.9324384
28073,-0.011569483
28080,0.06073983
28084,-0.0297603
28087,0.9312021
28090,0.2827868
28092,0.01120149
28095,0.18009937
28096,0.8077919
28097,0.90206176
28099,0.7097721
28100,0.04251149
28104,0.1438902
28110,0.040069476
28111,0.028395876
28113,0.39737993
28114,0.34446174
28115,0.42678288
28116,0.07798109
28118,0.06587668
28125,-0.006220315
28126,0.014854418
28139,0.061304882
28140,0.62961054
28142,0.3482411
28143,1.0283256
28146,0.2464944
28148,0.046920788
28149,0.072512016
28150,0.19475906
28153,0.8720489
28154,0.30367386
28156,0.83872396
28159,0.15801233
28160,0.80647373
28165,0.15798807
28166,0.6536951
28168,0.21743768
28170,0.21984573
28172,0.8439297
28173,0.38082075
28174,0.0020334334
28178,0.2921651
28179,0.28244784
28184,0.022897871
28185,0.0943192
28186,0.339783
28187,0.04751433
28189,0.060411427
28190,0.81751716
28197,0.05305418
28200,-0.034277342
28201,0.24363226
28208,0.06255443
28209,0.024857227
28211,-0.007947137
28214,-0.0005586075
28215,0.31957927
28217,0.12190988
28219,0.59039754
28222,0.068937436
28223,0.09251567
28224,0.15617001
28226,0.006671051
28229,-0.010721213
28232,0.4843892
28236,0.07589753
28238,-0.0008497201
28241,0.059254378
28243,-0.009598871
28247,0.3459962
28251,0.00054897123
28252,0.01694664
28257,0.11890686
28261,0.4471702
28269,0.10627294
28270,0.13922878
28275,0.67807806
28277,0.113594405
28280,0.52139753
28282,0.762271
28283,0.6283908
28286,0.17475502
28287,0.6676327
28289,0.06392051
28291,0.02340399
28293,0.8670559
28303,0.0012144056
28304,0.34480134
28308,0.72602326
28312,0.09274197
28314,0.41814756
28317,0.14327928
28320,0.063642114
28322,0.56486154
28324,0.3403408
28329,0.29150975
28331,0.9342407
28333,0.299827
28335,0.10566333
28337,0.025528356
28342,0.030185483
28344,0.6235385
28348,0.02810528
28352,0.34845155
28353,0.2065094
28354,0.36736915
28356,0.20610878
28359,0.15836225
28360,0.98630244
28363,0.42125964
28367,0.5784956
28369,-0.00920097
28373,0.36337802
28374,0.058035932
28376,0.06623796
28384,0.7123819
28387,0.05940514
28389,-0.020103972
28392,0.018326156
28393,0.5296888
28396,0.64267904
28400,0.1433104
28403,0.21887721
28411,0.058406003
28414,0.82076186
28417,-0.006042766
28423,0.22389045
28429,0.93164986
28430,0.718503
28434,-0.0020843362
28435,0.7956656
28436,0.32749653
28443,0.5217283
28447,0.9328372
28452,0.013284881
28454,0.32217237
28456,0.12187711
28459,0.043420948
28460,0.05287138
28464,0.5776351
28465,0.017427318
28470,0.07207937
28471,0.18949403
28472,0.33265853
28480,0.831416
28481,0.82759374
28483,0.04048375
28487,0.124234416
28491,0.089980096
28492,0.3898631
28493,0.15403542
28494,0.060439356
28496,0.07232225
28497,0.59283054
28500,0.020161523
28503,0.332331
28505,0.056095336
28509,0.88815236
28514,0.3368034
28517,1.0386574
28518,0.057633873
28523,-0.017273072
28530,0.06175974
28533,0.9066063
28535,-0.003951731
28539,0.08376965
28542,0.55931777
28543,0.08054459
28545,0.037322152
28546,0.09416873
28548,0.19056416
28556,0.092901215
28557,0.0154903205
28563,0.09385895
28564,-0.0020395315
28568,0.98218954
28570,0.095781565
28575,-0.040214345
28576,0.45993054
28577,0.011370494
28579,0.9703845
28582,0.054897692
28584,0.08548769
28593,0.11296337
28594,0.55640715
28600,0.019937616
28606,0.1690246
28609,0.07971045
28613,0.12272673
28615,0.4617613
28616,0.05261787
28620,0.16587244
28624,0.28363296
28625,1.0186281
28626,0.105039634
28627,0.07822054
28628,0.66933185
28629,0.081941776
28631,-0.002142613
28632,0.0575564
28633,0.12826794
28634,0.09460683
28635,0.031806666
28637,0.13596173
28638,0.136814
28640,0.2814412
28645,0.1331261
28646,0.23610906
28647,0.789458
28649,0.1426751
28651,0.046390392
28657,0.0155026885
28658,0.5428146
28659,0.043962408
28664,1.0545347
28666,0.052043892
28672,0.09484136
28673,0.80793387
28674,0.9067184
28676,0.16364552
28680,-0.0033925632
28685,-0.0049048923
28699,1.0184033
28701,0.14357285
28702,0.91431856
28708,0.9299288
28711,1.0672888
28716,0.2004758
28719,0.7006858
28722,0.3926393
28725,0.48114806
28726,0.05650111
28728,0.23005727
28730,0.032357514
28732,0.06306316
28734,0.029775234
28736,0.027462825
28742,0.19009
28744,-0.015125468
28747,0.6465348
28748,-0.011923012
28749,0.21034198
28752,0.9228791
28754,-0.017102368
28755,-0.012710428
28756,0.15291789
28757,0.18854536
28758,0.35070637
28764,0.25794077
28768,0.044066764
28770,0.6171452
28771,0.42891297
28772,0.32086602
28774,0.5305992
28777,0.9703503
28779,0.06246134
28780,0.1087668
28786,0.03680348
28787,0.7230042
28788,0.22762465
28789,0.3777511
28790,0.15754125
28791,0.08082059
28792,-0.0056724395
28796,1.0082487
28797,0.09685913
28799,0.01691111
28804,0.28144312
28809,0.8309895
28810,0.06930426
28812,0.40433124
28814,-0.011463912
28815,0.69807607
28820,0.15691891
28823,0.09607912
28824,0.7958654
28825,0.09825734
28827,0.45688224
28828,0.9916991
28830,0.931726
28834,0.12376156
28837,0.7764804
28838,0.9028995
28839,0.91903305
28840,0.058734328
28842,0.8665463
28845,0.24451445
28846,0.026937699
28848,0.071724616
28854,0.020953149
28856,0.7959965
28857,0.5535644
28868,0.07687192
28870,0.4105581
28875,0.040800318
28876,0.021028155
28877,0.12343136
28878,0.85480833
28883,0.012907636
28884,0.001611284
28885,-0.013784575
28891,0.3805215
28893,0.0048812963
28894,0.00060921744
28897,0.19750768
28898,0.53055215
28904,0.681485
28905,-0.014427645
28906,0.059053317
28908,-0.0009635651
28914,0.06121675
28917,0.07750086
28918,0.47356015
28923,0.553549
28925,0.035493378
28928,0.006231237
28929,1.0724671
28936,-0.018015485
28939,0.52351964
28945,0.002000038
28946,0.17821355
28949,0.5644703
28950,0.28803676
28951,0.10278993
28954,0.6953138
28956,0.57243323
28957,0.4416193
28960,0.035167314
28962,0.05769342
28963,0.009676024
28966,0.39508748
28967,0.32635388
28969,0.30732578
28971,0.27606943
28972,0.22821787
28975,-0.0052258656
28976,0.0062770243
28983,0.0016708398
28987,0.78944147
28994,-0.006517295
28995,0.14267205
28997,0.07742599
29000,0.023735212
29002,0.32260132
29003,0.055630457
29010,0.021481331
29013,-0.0096823005
29016,0.33350986
29017,0.111430235
29021,0.076289915
29026,0.032913335
29034,0.23154283
29036,-0.01048143
29037,0.17952418
29039,1.0417147
29042,0.08508122
29044,0.178318
29048,0.7326244
29049,0.02363704
29051,0.38623065
29055,0.03894488
29058,0.04836797
29060,0.14224696
29061,0.13704985
29067,0.04353819
29069,0.10248638
29071,-0.015036458
29072,0.9278097
29080,0.17533207
29082,0.09295002
29083,0.12625903
29084,0.014937945
29085,0.5923472
29090,0.845985
29091,0.97895175
29096,0.012126316
29098,-0.04775194
29099,0.25557294
29102,0.09374962
29104,0.43431306
29106,0.07354279
29107,0.58046013
29108,0.55624413
29109,0.0996098
29110,0.22340201
29113,0.0066629183
29122,0.65783924
29123,0.15739346
29124,0.033876363
29125,0.19806932
29128,0.36697993
29130,0.04285994
29135,0.59320784
29137,0.0010914778
29138,0.7605128
29141,0.36545628
29143,0.002083376
29145,0.476243
29147,0.04727118
29149,0.7085445
29150,-0.0010712048
29152,0.14871506
29153,0.02268921
29157,0.065524004
29160,0.122816585
29161,0.64992416
29164,0.23439786
29165,0.03748365
29168,0.050034698
29169,0.1679182
29170,0.21872182
29171,0.7795292
29174,0.94202536
29175,0.09669569
29176,0.017221652
29186,0.8429801
29190,0.28864688
29191,-0.010068436
29193,1.003453
29197,0.074983776
29199,0.023862531
29200,0.21584415
29209,0.09270838
29211,0.043049667
29212,0.26927906
29213,0.0161127
29214,0.018309185
29215,0.3441277
29216,0.11049441
29219,1.0335821
29221,0.1939988
29222,0.36547044
29223,0.82897323
29225,0.1606459
29229,0.22660136
29232,0.28553104
29233,0.9562603
29234,0.034798842
29235,0.041985754
29239,0.0734151
29241,0.037458815
29243,0.06022723
29244,0.035303988
29245,0.716199
29248,-0.00040949477
29249,0.080688894
29253,0.33345425
29256,0.57287025
29262,0.0986724
29265,0.014962959
29269,0.30863896
29272,0.07533676
29273,0.48438993
29275,0.058952924
29281,0.34189627
29282,0.28541124
29288,-0.0147656975
29290,0.55819833
29295,0.099493995
29300,0.96355605
29301,0.545896
29303,0.12334874
29307,0.9781078
29308,0.52419704
29309,0.06050013
29312,0.10096834
29313,0.2080387
29319,0.04365661
29324,0.09068263
29325,0.5766551
29326,-0.026795572
29327,0.007225209
29328,-0.0045085778
29329,0.22934154
29331,0.13104841
29333,0.09969381
29336,0.29790342
29342,0.015591016
29344,0.8780748
29350,0.50045484
29351,0.72954184
29355,0.0010092802
29356,-0.00045040718
29357,-0.006819071
29360,0.26830775
29362,0.2777322
29363,0.1372469
29364,0.12768646
29367,0.090016656
29371,0.022676226
29374,0.011456577
29378,0.12700118
29379,0.71700037
29380,0.92114717
29383,0.6931272
29385,0.016979491
29386,0.5047724
29387,0.5558034
29388,0.025255468
29389,1.052632
29391,-0.008571794
29394,0.049724504
29396,0.056726053
29399,0.15014185
29400,0.01763586
29406,0.9704156
29407,0.2917098
29408,0.43981585
29409,0.20069748
29410,0.26272255
29412,0.5398599
29417,0.4327489
29419,0.061482564
29420,0.0397596
29423,0.10511363
29425,-0.022086281
29429,0.021470036
29434,0.08114756
29442,1.0618078
29443,0.15536566
29448,0.023312401
29450,0.56953835
29452,0.9515652
29455,0.008436191
29456,0.2398399
29457,0.07263165
29461,0.1281061
29466,0.044491693
29474,0.1642879
29485,0.10468703
29493,0.0658883
29499,0.42839602
29501,0.90123254
29502,0.03172689
29506,0.028835263
29507,1.1447328
29508,0.057409305
29511,0.011660233
29513,0.0038035829
29517,1.019654
29518,0.17410149
29520,0.04504394
29521,0.9851587
29525,0.14652413
29526,0.9857213
29529,0.34311897
29532,0.29371867
29541,-0.004071711
29544,0.051169574
29554,0.6495861
29560,0.14592092
29562,-0.014766298
29563,0.13391988
29567,0.09873541
29570,0.20471725
29573,0.0008493472
29574,0.020952346
29578,0.6631659
29581,0.33091825
29583,0.18562452
29584,0.0894603
29587,0.92414737
29590,0.07414289
29592,0.4467596
29593,0.55751354
29595,0.0755112
29598,-0.025433376
29599,0.06897477
29601,0.243192
29608,0.18012415
29613,0.05389274
29615,0.028891128
29618,0.08705529
29619,0.076143816
29620,0.26936042
29624,0.04488768
29630,-0.0077630216
29632,0.024136696
29633,0.115579486
29635,0.17817768
29637,0.08854907
29639,0.20616305
29647,0.96013874
29650,0.0006527774
29651,0.27805436
29652,0.006998429
29653,0.9635777
29657,0.120842144
29660,0.64926225
29662,0.047932725
29664,1.0631944
29666,0.023319472
29667,0.032673676
29668,0.016444217
29676,0.019556424
29678,0.0122961365
29679,0.004184436
29681,0.12976415
29682,-0.04792811
29685,0.4003162
29687,0.095916025
29691,0.069462545
29692,0.00481645
29693,0.015498476
29694,0.2251835
29696,0.11681938
29697,0.73312485
29698,0.1395345
29699,0.052667513
29701,0.07335806
29702,0.33655998
29705,-0.04183005
29709,0.023222564
29711,0.057812087
29713,0.20721093
29715,0.08450701
29716,0.08165124
29718,0.02513072
29719,0.5279527
29720,0.032670256
29722,0.052182443
29724,0.3641865
29725,0.05493931
29728,0.17426471
29730,0.37156796
29731,0.03217795
29733,0.67205036
29736,0.42507944
29740,0.1029951
29742,0.17074467
29743,0.717281
29744,0.2927871
29745,-0.010724271
29747,0.14311166
29748,0.9199065
29749,0.88960814
29751,0.21435454
29752,0.2599751
29753,0.78627527
29758,0.01690206
29759,0.064478815
29770,0.016531762
29774,0.47151932
29776,0.39629337
29779,0.23979208
29783,0.03588908
29785,0.021785453
29793,-0.027621113
29799,0.032848366
29800,0.0674013
29801,0.4994282
29802,0.008167708
29807,0.16264915
29810,0.12298615
29811,0.18660934
29812,0.24487782
29816,0.09714272
29817,0.03272544
29819,0.001307527
29822,0.08086168
29829,0.6431579
29830,0.098102316
29832,0.084763125
29834,0.1276983
29836,-0.03901976
29837,0.009686209
29841,0.06973585
29845,-0.016901534
29850,0.42145297
29853,0.14396678
29854,-0.010114025
29857,0.14941838
29858,0.25200146
29859,0.15231629
29863,1.0385292
29864,0.088629425
29867,0.7907416
29869,-0.016447306
29871,0.10576058
29873,0.28300673
29875,0.99981767
29877,0.017612984
29881,0.63116884
29882,0.3061643
29886,0.011172996
29892,-0.0073916838
29896,0.8402095
29904,0.025103783
29907,0.1418823
29909,0.9468771
29914,0.047430493
29917,-0.00012361517
29919,0.040814757
29920,-0.033152685
29921,0.4579151
29925,0.129841
29927,0.07485717
29928,0.255249
29930,1.0495794
29933,0.81242263
29934,-0.018957485
29936,0.00029367866
29938,0.28957835
29939,0.45860663
29940,1.046781
29942,0.58254504
29944,0.02012452
29945,0.23325321
29946,0.5437182
29948,0.23591109
29949,0.32455385
29950,0.7055033
29952,0.18230483
29955,0.058494955
29960,0.14899169
29964,0.16103184
29965,0.6902603
29969,0.19711287
29970,-0.027541187
29971,0.93562603
29973,0.007808506
29977,0.06278092
29980,0.53778213
29982,0.015036725
29984,0.7615911
29985,0.22781534
29986,0.52254933
29989,-0.0049289213
29990,0.43096024
29991,0.19885601
29992,0.33105898
29993,0.8374905
29996,0.7130697
29998,-0.0063688178
29999,0.063073695
30000,0.6872317
30003,0.39826015
30004,0.6311921
30005,0.16010016
30006,0.12092817
30010,0.86474335
30011,0.5520336
30013,0.028893003
30018,0.2781902
30019,0.20219392
30024,0.4784869
30027,0.3355398
30029,0.1973316
30031,0.048477426
30033,0.28489047
30035,0.21858494
30038,0.974489
30047,-0.015192803
30053,0.063340485
30055,0.6573401
30058,0.2764102
30061,0.18395452
30062,0.44254804
30065,0.9119516
30067,0.4496408
30069,0.044334847
30071,0.18645363
30072,0.3611753
30073,0.009047799
30074,0.043966968
30075,0.0012003415
30078,0.1607661
30079,0.19635321
30080,0.11545771
30084,0.94684815
30086,0.30129737
30092,0.2895002
30095,0.15087105
30097,0.11196341
30098,0.22632815
30099,-0.0064055417
30100,-0.013952848
30102,0.5813912
30103,0.8543544
30105,1.0456506
30106,0.048148576
30108,0.10101742
30110,0.30964637
30113,0.5975785
30115,0.070591465
30119,0.3025897
30122,0.3972419
30126,0.60981166
30128,0.37723923
30130,0.10210021
30132,0.052806634
30134,0.10236494
30138,0.2009928
30141,0.078876406
30142,0.04571108
30143,-0.016070733
30147,-0.0115373675
30149,0.39269212
30154,0.5511795
30156,0.080817215
30160,0.037786897
30163,0.20520155
30166,-0.03217354
30167,0.72572243
30168,0.06382204
30169,-0.014995472
30170,0.031836703
30172,0.5475281
30180,0.66291505
30181,-0.05900714
30182,0.08268707
30183,0.2517348
30186,0.24408661
30187,0.047190063
30189,0.5231572
30192,0.051118303
30194,0.72465444
30195,0.24227254
30196,-0.02853012
30197,0.1908923
30201,0.8362358
30205,0.18972762
30209,0.27909362
30210,0.7052454
30212,0.35130382
30215,0.083693184
30217,0.0018701138
30218,0.68916845
30220,0.23783973
30229,0.00564319
30231,0.31738415
30232,0.016491303
30233,0.031107202
30234,0.6541029
30236,0.1694117
30240,-0.022833807
30243,0.078836
30247,0.1229291
30248,0.36525267
30253,-0.02083122
30255,0.24302596
30259,0.59163815
30260,0.820776
30264,0.004506133
30266,0.18083365
30268,0.50004506
30271,0.063370176
30273,0.04345848
30279,0.010430197
30281,0.1250482
30283,0.06098415
30284,0.21826239
30287,0.3682122
30292,0.0630103
30293,0.61624557
30295,0.098318204
30297,-0.0010744444
30300,0.106841885
30302,0.45716542
30304,1.0042968
30316,0.045287617
30318,0.0078503555
30320,0.9422056
30322,0.5580748
30327,0.63503057
30329,0.512862
30331,0.087000534
30335,0.033325534
30336,0.09245463
30337,0.037942316
30338,0.019125937
30347,0.087346666
30353,0.09101771
30354,0.10642785
30356,0.8440647
30357,0.5946251
30360,0.2029628
30363,0.58887994
30364,-0.02015766
30365,0.3623279
30371,0.55107015
30376,0.46455392
30378,0.018492347
30383,0.061896067
30385,0.3861291
30389,0.09422787
30390,0.020838253
30392,0.16661674
30393,0.011827782
30396,0.6069248
30397,-0.013314345
30404,0.048378292
30405,0.057934824
30410,0.19180423
30411,-0.019451363
30413,0.064734384
30414,0.06782255
30416,0.592648
30419,0.27795893
30424,0.22682767
30426,0.114334956
30427,1.0298393
30429,0.17875463
30433,-0.00833216
30440,0.07132355
30447,0.13797618
30450,-0.0141903
30458,0.12528762
30460,0.7431956
30464,0.092478104
30467,0.7186618
30468,0.029106276
30469,-0.00056551513
30472,0.14377548
30473,0.2143507
30474,0.00707235
30476,0.7190463
30477,0.053045742
30478,0.043504503
30479,0.07342633
30480,0.20767365
30485,-0.019107487
30486,0.8652639
30490,0.03131952
30493,0.31691882
30495,0.18414137
30497,0.88534933
30498,0.5063253
30499,0.42227948
30501,0.6045691
30502,0.71901464
30505,0.1319693
30509,0.030125163
30514,0.2119627
30515,0.41714573
30518,0.88534117
30523,0.24228743
30528,-0.031208375
30529,0.025725747
30530,0.16441289
30534,0.037425254
30536,0.064844444
30541,0.027315348
30542,0.46709603
30544,0.040569108
30546,-0.0037462446
30547,0.048034374
30548,0.026593473
30554,0.7981581
30555,0.10682197
30556,0.07319149
30561,0.64817846
30566,0.01240582
30574,0.6818379
30575,0.41900164
30579,0.88287693
30580,0.14147405
30583,0.31215292
30587,0.07412638
30593,0.120643936
30594,0.41303653
30595,0.9771506
30596,0.53610283
30597,0.660436
30599,0.17068923
30604,0.45457533
30611,0.59837234
30612,1.0787146e-05
30616,0.20886503
30617,0.0047135996
30619,0.0068239383
30620,0.31139302
30621,0.49380755
30625,0.17103127
30626,0.3112566
30627,0.54190487
30628,0.022226844
30629,0.6049732
30631,0.017698832
30632,0.89578956
30639,0.101678796
30640,0.06337781
30641,0.24917613
30653,0.006396367
30659,0.20399566
30661,-0.01674183
30665,-0.028736334
30666,-0.025208797
30669,0.30162993
30670,-0.021954924
30671,0.7976085
30672,0.34524694
30676,0.014570526
30677,0.26187396
30680,0.3427652
30681,0.1063641
30684,0.08008041
30685,0.50952864
30689,0.1474246
30690,0.9987769
30694,0.1299601
30695,0.06987606
30697,0.014085641
30699,-0.036979854
30700,0.018442232
30703,0.102696076
30704,0.8709133
30708,0.7669304
30710,0.030521845
30711,0.41436422
30712,0.40187955
30717,0.09261558
30718,0.008367312
30720,0.11651659
30721,0.57684505
30723,0.011453357
30725,0.05016655
30726,0.5579175
30728,0.052360665
30730,0.0418772
30735,0.024137167
30736,0.03337072
30737,0.75570804
30743,0.9654368
30746,0.24017887
30749,0.57426304
30751,0.11438823
30759,0.09238427
30761,0.5300907
30764,0.026286991
30768,0.07117486
30769,0.3117986
30771,0.022547718
30772,0.21920958
30774,0.10955772
30775,0.08442087
30776,0.7973067
30782,0.171423
30783,0.051069055
30784,0.12443875
30785,0.031748135
30790,0.0051583033
30791,0.025714496
30794,0.009815337
30798,0.8779311
30802,0.3023278
30803,0.0509513
30805,0.009196395
30807,0.024279313
30809,0.46357054
30810,0.104143664
30811,0.058761053
30812,0.0290653
30818,-0.005921312
30824,0.18146043
30830,0.054776702
30836,0.43869367
30839,0.97528666
30840,0.05761271
30842,0.049914263
30844,0.24932234
30845,0.060787473
30846,0.79260904
30847,0.8753568
30849,0.5871436
30850,0.36147532
30852,0.62616944
30853,0.17797591
30854,0.071582876
30858,0.27806002
30862,-0.029069351
30868,0.07620251
30872,0.43089694
30874,0.1096523
30876,0.19900571
30877,0.052625768
30878,0.07261306
30880,0.24105239
30883,0.0902041
30886,0.07029383
30894,0.20103608
30895,0.18027125
30896,0.9751097
30897,0.017248664
30899,0.61271673
30900,0.37189308
30904,0.8488313
30906,0.14900063
30909,0.7010162
30912,0.48572904
30914,0.056508824
30917,0.13945332
30920,0.072158754
30922,0.16060768
30927,0.13790351
30929,0.14665923
30930,0.123554245
30931,0.047801234
30932,0.043554492
30933,0.053105015
30938,0.36724013
30939,0.037635285
30940,0.2943956
30941,0.028997622
30943,0.75206584
30946,0.059471086
30950,0.18398263
30951,-0.13584414
30952,0.73069435
30954,0.034919932
30956,0.6453125
30957,0.20356026
30958,0.47648394
30959,0.17817993
30969,-0.012167347
30972,0.66357905
30978,0.19846767
30982,0.17831472
30985,0.09681057
30987,-0.017221313
30988,0.011079798
30997,0.521637
31000,0.95651627
31003,0.23887849
31007,0.12272275
31012,-0.030637044
31017,0.040229704
31018,1.0724673
31020,0.04904697
31027,0.037356704
31029,0.06936521
31031,0.100881025
31032,0.10147577
31045,0.052685354
31046,0.75450736
31048,0.0640757
31051,0.19077642
31055,0.68168354
31059,0.120925225
31060,0.09181437
31061,0.21577257
31064,0.06590136
31065,0.031668134
31070,0.55490386
31071,0.042515937
31074,0.1490785
31078,0.41300762
31080,0.19447637
31081,0.055328634
31085,0.9251452
31087,0.058769863
31089,0.07635327
31092,0.23216501
31095,0.48288435
31098,0.11750833
31099,0.04917146
31101,0.047704887
31102,0.1394233
31105,0.7621457
31107,0.05772356
31108,0.20604938
31109,0.35838836
31111,0.8864803
31113,0.16179162
31114,0.038773894
31123,0.09506301
31124,0.13580671
31126,-0.011964094
31127,0.016993115
31128,0.03164461
31130,0.049268182
31135,0.016243812
31136,0.0780406
31140,0.5366653
31142,0.076591045
31146,0.011049403
31151,0.030994669
31152,0.2097059
31158,-0.003344748
31159,0.20850824
31160,0.083431765
31161,0.07287389
31162,0.18384321
31163,0.09156527
31165,0.352761
31166,0.09837858
31167,0.32661954
31171,0.2032515
31174,0.9898882
31181,0.06442319
31182,0.05960336
31183,0.29365882
31187,0.05497351
31188,0.08521896
31197,0.23432495
31204,0.18346205
31205,0.085073486
31214,0.19615799
31217,0.8409181
31218,0.05174581
31226,0.0075731017
31228,-0.0027073007
31229,0.50820756
31230,0.002828208
31231,0.264411
